geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
HOME_InvPla_10	34.51246	34.51246	-93.104746	-93.104746
HOME_InvPla_11	34.515013	34.515013	-93.101668	-93.101668
HOME_InvPla_14	40.289538	40.289538	-96.834036	-96.834036
HOME_InvPla_29	40.287723	40.287723	-96.83532	-96.83532
HOME_InvPla_36	40.287873	40.287873	-96.828419	-96.828419
HOME_InvPla_38	34.52518	34.52518	-93.077025	-93.077025
HOME_InvPla_51	34.517917	34.517917	-93.080395	-93.080395
HOME_InvPla_57	34.532717	34.532717	-93.061196	-93.061196
HOME_InvPla_8	34.507353	34.507353	-93.11077	-93.11077
LIBO_InvPla_10	38.123224	38.123224	-86.997592	-86.997592
LIBO_InvPla_17	38.122495	38.122495	-86.995246	-86.995246
LIBO_InvPla_18	38.122496	38.122496	-86.994298	-86.994298
LIBO_InvPla_21	38.121632	38.121632	-86.995246	-86.995246
LIBO_InvPla_23	38.120789	38.120789	-86.996268	-86.996268
LIBO_InvPla_26	38.120167	38.120167	-86.995178	-86.995178
LIBO_InvPla_35	38.117679	38.117679	-86.996323	-86.996323
LIBO_InvPla_38	38.116861	38.116861	-86.997431	-86.997431
LIBO_InvPla_39	38.116742	38.116742	-86.996742	-86.996742
LIBO_InvPla_41	38.116906	38.116906	-86.994996	-86.994996
LIBO_InvPla_46	38.116039	38.116039	-86.997321	-86.997321
LIBO_InvPla_48	38.115919	38.115919	-86.995592	-86.995592
LIBO_InvPla_51	38.115198	38.115198	-87.000378	-87.000378
LIBO_InvPla_56	38.115198	38.115198	-86.993954	-86.993954
LIBO_InvPla_59	38.114438	38.114438	-86.999322	-86.999322
LIBO_InvPla_62	38.114596	38.114596	-86.996487	-86.996487
LIBO_InvPla_65	38.114303	38.114303	-86.992942	-86.992942
LIBO_InvPla_66	38.113755	38.113755	-87.000784	-87.000784
LIBO_InvPla_67	38.11344	38.11344	-86.998793	-86.998793
LIBO_InvPla_69	38.113007	38.113007	-86.996453	-86.996453
LIBO_InvPla_70	38.113638	38.113638	-86.995007	-86.995007
LIBO_InvPla_71	38.113576	38.113576	-86.99422	-86.99422
LIBO_InvPla_72	38.113515	38.113515	-86.993307	-86.993307
LIBO_InvPla_73	38.112909	38.112909	-86.998453	-86.998453
LIBO_InvPla_9	38.12311	38.12311	-86.998276	-86.998276
PERI_InvPla_115	36.447134	36.447134	-94.01224	-94.01224
PERI_InvPla_15	36.459269	36.459269	-94.053102	-94.053102
PERI_InvPla_25	36.456747	36.456747	-94.049912	-94.049912
PERI_InvPla_53	36.462011	36.462011	-94.031043	-94.031043
PERI_InvPla_57	36.436299	36.436299	-94.056056	-94.056056
PERI_InvPla_58	36.438938	36.438938	-94.052827	-94.052827
PERI_InvPla_64	36.454336	36.454336	-94.034098	-94.034098
PERI_InvPla_65	36.456912	36.456912	-94.030976	-94.030976
PERI_InvPla_72	36.44666	36.44666	-94.037152	-94.037152
PERI_InvPla_73	36.449237	36.449237	-94.03403	-94.03403
PERI_InvPla_83	36.444138	36.444138	-94.033962	-94.033962
PERI_InvPla_86	36.451868	36.451868	-94.024596	-94.024596
PERI_InvPla_96	36.444192	36.444192	-94.027651	-94.027651
PIPE_InvPla_102	44.009783	44.009783	-96.320439	-96.320439
PIPE_InvPla_103	44.01016	44.01016	-96.319658	-96.319658
PIPE_InvPla_104	44.01013	44.01013	-96.318501	-96.318501
PIPE_InvPla_107	44.009441	44.009441	-96.330895	-96.330895
PIPE_InvPla_10	44.018	44.018	-96.322551	-96.322551
PIPE_InvPla_113	44.009097	44.009097	-96.322887	-96.322887
PIPE_InvPla_114	44.008886	44.008886	-96.320876	-96.320876
PIPE_InvPla_11	44.018172	44.018172	-96.321484	-96.321484
PIPE_InvPla_19	44.017456	44.017456	-96.322401	-96.322401
PIPE_InvPla_1	44.018891	44.018891	-96.326428	-96.326428
PIPE_InvPla_20	44.016963	44.016963	-96.322419	-96.322419
PIPE_InvPla_2	44.018861	44.018861	-96.325188	-96.325188
PIPE_InvPla_31	44.016182	44.016182	-96.322562	-96.322562
PIPE_InvPla_32	44.016093	44.016093	-96.321592	-96.321592
PIPE_InvPla_33	44.016184	44.016184	-96.320928	-96.320928
PIPE_InvPla_35	44.01549	44.01549	-96.318519	-96.318519
PIPE_InvPla_36	44.015382	44.015382	-96.330784	-96.330784
PIPE_InvPla_37	44.01535	44.01535	-96.329546	-96.329546
PIPE_InvPla_39	44.015241	44.015241	-96.326739	-96.326739
PIPE_InvPla_3	44.01883	44.01883	-96.323816	-96.323816
PIPE_InvPla_40	44.015206	44.015206	-96.325316	-96.325316
PIPE_InvPla_41	44.015083	44.015083	-96.323996	-96.323996
PIPE_InvPla_42	44.015205	44.015205	-96.322666	-96.322666
PIPE_InvPla_43	44.015431	44.015431	-96.321391	-96.321391
PIPE_InvPla_44	44.015368	44.015368	-96.319907	-96.319907
PIPE_InvPla_45	44.014969	44.014969	-96.321278	-96.321278
PIPE_InvPla_46	44.014876	44.014876	-96.320113	-96.320113
PIPE_InvPla_48	44.014389	44.014389	-96.330802	-96.330802
PIPE_InvPla_50	44.014434	44.014434	-96.328101	-96.328101
PIPE_InvPla_53	44.014156	44.014156	-96.325489	-96.325489
PIPE_InvPla_54	44.014164	44.014164	-96.324252	-96.324252
PIPE_InvPla_55	44.014469	44.014469	-96.322433	-96.322433
PIPE_InvPla_56	44.014158	44.014158	-96.321282	-96.321282
PIPE_InvPla_57	44.01415	44.01415	-96.319982	-96.319982
PIPE_InvPla_5	44.018935	44.018935	-96.321615	-96.321615
PIPE_InvPla_62	44.013042	44.013042	-96.327156	-96.327156
PIPE_InvPla_63	44.013424	44.013424	-96.326912	-96.326912
PIPE_InvPla_64	44.0135	44.0135	-96.324077	-96.324077
PIPE_InvPla_65	44.013747	44.013747	-96.322758	-96.322758
PIPE_InvPla_67	44.013189	44.013189	-96.321266	-96.321266
PIPE_InvPla_68	44.013138	44.013138	-96.319921	-96.319921
PIPE_InvPla_6	44.018891	44.018891	-96.320511	-96.320511
PIPE_InvPla_70	44.012261	44.012261	-96.330837	-96.330837
PIPE_InvPla_71	44.012244	44.012244	-96.329608	-96.329608
PIPE_InvPla_72	44.012228	44.012228	-96.328274	-96.328274
PIPE_InvPla_75	44.012368	44.012368	-96.325076	-96.325076
PIPE_InvPla_76	44.012362	44.012362	-96.324069	-96.324069
PIPE_InvPla_77	44.012232	44.012232	-96.322718	-96.322718
PIPE_InvPla_78	44.012161	44.012161	-96.321219	-96.321219
PIPE_InvPla_79	44.012173	44.012173	-96.319818	-96.319818
PIPE_InvPla_7	44.018188	44.018188	-96.326425	-96.326425
PIPE_InvPla_81	44.01142	44.01142	-96.330854	-96.330854
PIPE_InvPla_85	44.011306	44.011306	-96.326143	-96.326143
PIPE_InvPla_86	44.011266	44.011266	-96.32506	-96.32506
PIPE_InvPla_87	44.011244	44.011244	-96.323951	-96.323951
PIPE_InvPla_89	44.011186	44.011186	-96.32116	-96.32116
PIPE_InvPla_8	44.018063	44.018063	-96.325205	-96.325205
PIPE_InvPla_96	44.010474	44.010474	-96.325961	-96.325961
PIPE_InvPla_97	44.010267	44.010267	-96.32502	-96.32502
PIPE_InvPla_98	44.010156	44.010156	-96.323887	-96.323887
PIPE_InvPla_9	44.017936	44.017936	-96.323814	-96.323814
TAPR_InvPla_203	38.435043	38.435043	-96.555851	-96.555851
TAPR_InvPla_214	38.432966	38.432966	-96.552109	-96.552109
TAPR_InvPla_215	38.43591	38.43591	-96.549468	-96.549468
TAPR_InvPla_225	38.430888	38.430888	-96.548367	-96.548367
TAPR_InvPla_233	38.41998	38.41998	-96.552547	-96.552547
TAPR_InvPla_249	38.407006	38.407006	-96.552969	-96.552969
TAPR_InvPla_250	38.409938	38.409938	-96.550345	-96.550345
TAPR_InvPla_256	38.404912	38.404912	-96.549314	-96.549314
TAPR_InvPla_257	38.407875	38.407875	-96.546607	-96.546607
TAPR_InvPla_262	38.399931	38.399931	-96.548108	-96.548108
TAPR_InvPla_263	38.402415	38.402415	-96.545486	-96.545486
TAPR_InvPla_264	38.405818	38.405818	-96.542721	-96.542721
WICR_InvPla_102	37.09814	37.09814	-93.412043	-93.412043
WICR_InvPla_103	37.09942	37.09942	-93.410459	-93.410459
WICR_InvPla_104	37.1007	37.1007	-93.408874	-93.408874
WICR_InvPla_105	37.101981	37.101981	-93.407289	-93.407289
WICR_InvPla_106	37.103261	37.103261	-93.405705	-93.405705
WICR_InvPla_110	37.108382	37.108382	-93.399365	-93.399365
WICR_InvPla_111	37.10947	37.10947	-93.397793	-93.397793
WICR_InvPla_115	37.09559	37.09559	-93.412029	-93.412029
WICR_InvPla_116	37.096871	37.096871	-93.410445	-93.410445
WICR_InvPla_117	37.098151	37.098151	-93.40886	-93.40886
WICR_InvPla_118	37.099431	37.099431	-93.407276	-93.407276
WICR_InvPla_119	37.100711	37.100711	-93.405691	-93.405691
WICR_InvPla_11	37.114684	37.114684	-93.420092	-93.420092
WICR_InvPla_120	37.101992	37.101992	-93.404106	-93.404106
WICR_InvPla_123	37.105832	37.105832	-93.399352	-93.399352
WICR_InvPla_124	37.107112	37.107112	-93.39777	-93.39777
WICR_InvPla_126	37.089196	37.089196	-93.416482	-93.416482
WICR_InvPla_131	37.095601	37.095601	-93.408847	-93.408847
WICR_InvPla_133	37.098162	37.098162	-93.405677	-93.405677
WICR_InvPla_134	37.099442	37.099442	-93.404093	-93.404093
WICR_InvPla_135	37.100722	37.100722	-93.402508	-93.402508
WICR_InvPla_136	37.102002	37.102002	-93.400923	-93.400923
WICR_InvPla_13	37.117245	37.117245	-93.416922	-93.416922
WICR_InvPla_14	37.118503	37.118503	-93.415337	-93.415337
WICR_InvPla_151	37.100735	37.100735	-93.399578	-93.399578
WICR_InvPla_15	37.119197	37.119197	-93.413764	-93.413764
WICR_InvPla_17	37.112134	37.112134	-93.419998	-93.419998
WICR_InvPla_180	37.090524	37.090524	-93.402454	-93.402454
WICR_InvPla_186	37.087974	37.087974	-93.402441	-93.402441
WICR_InvPla_19	37.114695	37.114695	-93.416908	-93.416908
WICR_InvPla_22	37.118507	37.118507	-93.412154	-93.412154
WICR_InvPla_26	37.112146	37.112146	-93.416894	-93.416894
WICR_InvPla_27	37.113426	37.113426	-93.41531	-93.41531
WICR_InvPla_28	37.114706	37.114706	-93.413725	-93.413725
WICR_InvPla_30	37.117265	37.117265	-93.410537	-93.410537
WICR_InvPla_36	37.113437	37.113437	-93.412126	-93.412126
WICR_InvPla_37	37.114717	37.114717	-93.410541	-93.410541
WICR_InvPla_39	37.117008	37.117008	-93.40735	-93.40735
WICR_InvPla_3	37.119774	37.119774	-93.420027	-93.420027
WICR_InvPla_41	37.108327	37.108327	-93.415282	-93.415282
WICR_InvPla_42	37.109607	37.109607	-93.413697	-93.413697
WICR_InvPla_43	37.110888	37.110888	-93.412112	-93.412112
WICR_InvPla_46	37.114728	37.114728	-93.407358	-93.407358
WICR_InvPla_47	37.116009	37.116009	-93.405773	-93.405773
WICR_InvPla_48	37.117119	37.117119	-93.404243	-93.404243
WICR_InvPla_55	37.112179	37.112179	-93.407344	-93.407344
WICR_InvPla_58	37.11602	37.11602	-93.402589	-93.402589
WICR_InvPla_59	37.116979	37.116979	-93.400989	-93.400989
WICR_InvPla_60	37.101929	37.101929	-93.416299	-93.416299
WICR_InvPla_61	37.103228	37.103228	-93.415253	-93.415253
WICR_InvPla_63	37.105789	37.105789	-93.412085	-93.412085
WICR_InvPla_66	37.109629	37.109629	-93.40733	-93.40733
WICR_InvPla_68	37.11219	37.11219	-93.404161	-93.404161
WICR_InvPla_69	37.11347	37.11347	-93.402576	-93.402576
WICR_InvPla_6	37.115953	37.115953	-93.421691	-93.421691
WICR_InvPla_70	37.11475	37.11475	-93.40099	-93.40099
WICR_InvPla_71	37.11603	37.11603	-93.399467	-93.399467
WICR_InvPla_73	37.099379	37.099379	-93.416334	-93.416334
WICR_InvPla_74	37.100678	37.100678	-93.41524	-93.41524
WICR_InvPla_7	37.117234	37.117234	-93.420106	-93.420106
WICR_InvPla_82	37.11092	37.11092	-93.402562	-93.402562
WICR_InvPla_84	37.113481	37.113481	-93.399487	-93.399487
WICR_InvPla_86	37.096824	37.096824	-93.416369	-93.416369
WICR_InvPla_89	37.100689	37.100689	-93.412057	-93.412057
WICR_InvPla_8	37.118514	37.118514	-93.418521	-93.418521
WICR_InvPla_90	37.10197	37.10197	-93.410472	-93.410472
WICR_InvPla_91	37.10325	37.10325	-93.408888	-93.408888
WICR_InvPla_92	37.10453	37.10453	-93.407303	-93.407303
WICR_InvPla_93	37.10581	37.10581	-93.405718	-93.405718
WICR_InvPla_94	37.107091	37.107091	-93.404133	-93.404133
WICR_InvPla_95	37.108371	37.108371	-93.402549	-93.402549
WICR_InvPla_96	37.109651	37.109651	-93.400964	-93.400964
WICR_InvPla_97	37.110932	37.110932	-93.399505	-93.399505
EFMO_InvPla_4	43.108404	43.108404	-91.18549	-91.18549
EFMO_InvPla_6	43.107838	43.107838	-91.180642	-91.180642
EFMO_InvPla_2	43.109275	43.109275	-91.180492	-91.180492
EFMO_InvPla_1	43.109424	43.109424	-91.182709	-91.182709
EFMO_InvPla_12	43.105749	43.105749	-91.179138	-91.179138
EFMO_InvPla_11	43.106063	43.106063	-91.18102	-91.18102
EFMO_InvPla_10	43.106344	43.106344	-91.183447	-91.183447
EFMO_InvPla_9	43.106625	43.106625	-91.185873	-91.185873
EFMO_InvPla_8	43.106943	43.106943	-91.187338	-91.187338
EFMO_InvPla_14	43.104565	43.104565	-91.183831	-91.183831
EFMO_InvPla_15	43.104284	43.104284	-91.181403	-91.181403
EFMO_InvPla_16	43.104094	43.104094	-91.179403	-91.179403
EFMO_InvPla_20	43.1023	43.1023	-91.179962	-91.179962
EFMO_InvPla_212	43.080569	43.080569	-91.181738	-91.181738
EFMO_InvPla_27	43.101333	43.101333	-91.204393	-91.204393
EFMO_InvPla_26	43.101486	43.101486	-91.206841	-91.206841
EFMO_InvPla_25	43.10164	43.10164	-91.209284	-91.209284
EFMO_InvPla_35	43.101088	43.101088	-91.216058	-91.216058
EFMO_InvPla_36	43.100823	43.100823	-91.214489	-91.214489
EFMO_InvPla_37	43.100543	43.100543	-91.212063	-91.212063
EFMO_InvPla_38	43.100263	43.100263	-91.209635	-91.209635
EFMO_InvPla_107	43.093989	43.093989	-91.218448	-91.218448
EFMO_InvPla_108	43.093708	43.093708	-91.216021	-91.216021
EFMO_InvPla_109	43.093427	43.093427	-91.213594	-91.213594
EFMO_InvPla_155	43.08903	43.08903	-91.20708	-91.20708
EFMO_InvPla_218	43.081097	43.081097	-91.200944	-91.200944
EFMO_InvPla_219	43.080938	43.080938	-91.198916	-91.198916
EFMO_InvPla_220	43.0808	43.0808	-91.196468	-91.196468
EFMO_InvPla_221	43.080663	43.080663	-91.194026	-91.194026
EFMO_InvPla_222	43.080079	43.080079	-91.191337	-91.191337
EFMO_InvPla_223	43.079667	43.079667	-91.189202	-91.189202
EFMO_InvPla_224	43.079386	43.079386	-91.186776	-91.186776
EFMO_InvPla_225	43.079105	43.079105	-91.184349	-91.184349
EFMO_InvPla_226	43.078824	43.078824	-91.181924	-91.181924
EFMO_InvPla_167	43.090336	43.090336	-91.234156	-91.234156
EFMO_InvPla_168	43.090055	43.090055	-91.23173	-91.23173
EFMO_InvPla_169	43.089776	43.089776	-91.229303	-91.229303
EFMO_InvPla_170	43.089497	43.089497	-91.22716	-91.22716
EFMO_InvPla_127	43.093052	43.093052	-91.226111	-91.226111
EFMO_InvPla_128	43.092771	43.092771	-91.223684	-91.223684
EFMO_InvPla_129	43.092491	43.092491	-91.221257	-91.221257
EFMO_InvPla_130	43.092212	43.092212	-91.218832	-91.218832
EFMO_InvPla_131	43.091962	43.091962	-91.216388	-91.216388
EFMO_InvPla_132	43.09165	43.09165	-91.213977	-91.213977
EFMO_InvPla_133	43.091369	43.091369	-91.21155	-91.21155
EFMO_InvPla_171	43.088468	43.088468	-91.216095	-91.216095
EFMO_InvPla_172	43.088275	43.088275	-91.214745	-91.214745
EFMO_InvPla_173	43.088104	43.088104	-91.21226	-91.21226
EFMO_InvPla_174	43.087532	43.087532	-91.209889	-91.209889
EFMO_InvPla_175	43.087265	43.087265	-91.207531	-91.207531
EFMO_InvPla_196	43.083507	43.083507	-91.190861	-91.190861
EFMO_InvPla_197	43.083225	43.083225	-91.188435	-91.188435
EFMO_InvPla_186	43.088602	43.088602	-91.234558	-91.234558
EFMO_InvPla_187	43.088445	43.088445	-91.232111	-91.232111
EFMO_InvPla_188	43.088294	43.088294	-91.229666	-91.229666
EFMO_InvPla_189	43.088148	43.088148	-91.227356	-91.227356
EFMO_InvPla_151	43.090124	43.090124	-91.215894	-91.215894
EFMO_InvPla_152	43.089871	43.089871	-91.21436	-91.21436
EFMO_InvPla_153	43.089591	43.089591	-91.211934	-91.211934
EFMO_InvPla_165	43.085942	43.085942	-91.183242	-91.183242
EFMO_InvPla_164	43.086494	43.086494	-91.185251	-91.185251
EFMO_InvPla_163	43.086777	43.086777	-91.187665	-91.187665
EFMO_InvPla_255	43.070213	43.070213	-91.186268	-91.186268
EFMO_InvPla_254	43.070495	43.070495	-91.188694	-91.188694
EFMO_InvPla_253	43.070775	43.070775	-91.19079	-91.19079
EFMO_InvPla_259	43.068715	43.068715	-91.189077	-91.189077
EFMO_InvPla_260	43.068434	43.068434	-91.186651	-91.186651
EFMO_InvPla_261	43.068153	43.068153	-91.184225	-91.184225
EFMO_InvPla_262	43.067856	43.067856	-91.181861	-91.181861
EFMO_InvPla_266	43.066375	43.066375	-91.184609	-91.184609
EFMO_InvPla_265	43.066677	43.066677	-91.187035	-91.187035
EFMO_InvPla_264	43.066939	43.066939	-91.18946	-91.18946
EFMO_InvPla_269	43.064988	43.064988	-91.186345	-91.186345
EFMO_InvPla_270	43.064758	43.064758	-91.184999	-91.184999
EFMO_InvPla_271	43.064622	43.064622	-91.182553	-91.182553
EFMO_InvPla_250	43.071992	43.071992	-91.185884	-91.185884
EFMO_InvPla_249	43.072274	43.072274	-91.18831	-91.18831
EFMO_InvPla_248	43.072565	43.072565	-91.19062	-91.19062
EFMO_InvPla_243	43.074333	43.074333	-91.190349	-91.190349
EFMO_InvPla_244	43.07405	43.07405	-91.187927	-91.187927
EFMO_InvPla_245	43.073769	43.073769	-91.185501	-91.185501
EFMO_InvPla_246	43.073488	43.073488	-91.183074	-91.183074
EFMO_InvPla_241	43.075268	43.075268	-91.182692	-91.182692
EFMO_InvPla_240	43.075548	43.075548	-91.185117	-91.185117
EFMO_InvPla_235	43.077045	43.077045	-91.182308	-91.182308
EFMO_InvPla_234	43.077327	43.077327	-91.184734	-91.184734
EFMO_InvPla_233	43.077609	43.077609	-91.187159	-91.187159
EFMO_InvPla_237	43.076392	43.076392	-91.191426	-91.191426
EFMO_InvPla_238	43.076111	43.076111	-91.189969	-91.189969
EFMO_InvPla_239	43.07583	43.07583	-91.187543	-91.187543
EFMO_InvPla_120	43.090337	43.090337	-91.186901	-91.186901
EFMO_InvPla_119	43.090619	43.090619	-91.189327	-91.189327
EFMO_InvPla_118	43.090903	43.090903	-91.191747	-91.191747
EFMO_InvPla_117	43.091167	43.091167	-91.194178	-91.194178
EFMO_InvPla_97	43.092961	43.092961	-91.193794	-91.193794
EFMO_InvPla_98	43.092679	43.092679	-91.19137	-91.19137
EFMO_InvPla_99	43.092398	43.092398	-91.188944	-91.188944
EFMO_InvPla_100	43.092116	43.092116	-91.186517	-91.186517
EFMO_InvPla_101	43.091836	43.091836	-91.184091	-91.184091
EFMO_InvPla_102	43.091566	43.091566	-91.181674	-91.181674
EFMO_InvPla_82	43.093332	43.093332	-91.18128	-91.18128
EFMO_InvPla_81	43.093614	43.093614	-91.183707	-91.183707
EFMO_InvPla_80	43.093895	43.093895	-91.186133	-91.186133
EFMO_InvPla_79	43.094177	43.094177	-91.18856	-91.18856
EFMO_InvPla_78	43.094458	43.094458	-91.190987	-91.190987
EFMO_InvPla_77	43.094629	43.094629	-91.19326	-91.19326
EFMO_InvPla_57	43.096085	43.096085	-91.192487	-91.192487
EFMO_InvPla_58	43.09618	43.09618	-91.190557	-91.190557
EFMO_InvPla_59	43.095954	43.095954	-91.188176	-91.188176
EFMO_InvPla_60	43.095673	43.095673	-91.185749	-91.185749
EFMO_InvPla_61	43.095393	43.095393	-91.183323	-91.183323
EFMO_InvPla_62	43.095111	43.095111	-91.180896	-91.180896
EFMO_InvPla_47	43.09689	43.09689	-91.180512	-91.180512
EFMO_InvPla_230	43.080812	43.080812	-91.21139	-91.21139
EFMO_InvPla_229	43.080962	43.080962	-91.213834	-91.213834
EFMO_InvPla_228	43.081108	43.081108	-91.215684	-91.215684
EFMO_InvPla_213	43.082746	43.082746	-91.215499	-91.215499
EFMO_InvPla_214	43.082475	43.082475	-91.213465	-91.213465
EFMO_InvPla_215	43.082195	43.082195	-91.211038	-91.211038
EFMO_InvPla_216	43.081915	43.081915	-91.208612	-91.208612
EFMO_InvPla_217	43.08166	43.08166	-91.206963	-91.206963
EFMO_InvPla_203	43.083413	43.083413	-91.206773	-91.206773
EFMO_InvPla_202	43.083695	43.083695	-91.208229	-91.208229
EFMO_InvPla_201	43.083923	43.083923	-91.21055	-91.21055
EFMO_InvPla_190	43.085767	43.085767	-91.210201	-91.210201
