geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
4317	37.09807176	37.09807176	-93.4041774	-93.4041774
4318	37.09207063	37.09207063	-93.40369538	-93.40369538
4319	37.09147924	37.09147924	-93.40487528	-93.40487528
4320	37.09138204	37.09138204	-93.40588128	-93.40588128
4321	37.09138942	37.09138942	-93.40593119	-93.40593119
4322	37.09139263	37.09139263	-93.40595378	-93.40595378
4323	37.0918502	37.0918502	-93.40692566	-93.40692566
4324	37.09213028	37.09213028	-93.40716994	-93.40716994
4325	37.09790906	37.09790906	-93.41165429	-93.41165429
4326	37.10372588	37.10372588	-93.41613114	-93.41613114
4327	37.11707138	37.11707138	-93.40887179	-93.40887179
4328	37.11590444	37.11590444	-93.40633555	-93.40633555
4329	37.11568392	37.11568392	-93.40389904	-93.40389904
4330	37.11428293	37.11428293	-93.40206073	-93.40206073
4331	37.11388969	37.11388969	-93.40192695	-93.40192695
4332	37.11386059	37.11386059	-93.40191894	-93.40191894
4333	37.10889013	37.10889013	-93.39846595	-93.39846595
4334	37.09807443	37.09807443	-93.40417515	-93.40417515
4335	37.09153268	37.09153268	-93.40472816	-93.40472816
4336	37.09151916	37.09151916	-93.40476025	-93.40476025
4337	37.09143945	37.09143945	-93.40616795	-93.40616795
4338	37.09144498	37.09144498	-93.40618814	-93.40618814
4339	37.09224367	37.09224367	-93.40723714	-93.40723714
4340	37.10373103	37.10373103	-93.41613786	-93.41613786
4341	37.1159355	37.1159355	-93.40638093	-93.40638093
4342	37.11537663	37.11537663	-93.40278868	-93.40278868
4343	37.11390324	37.11390324	-93.40192744	-93.40192744
4344	37.11281632	37.11281632	-93.40169972	-93.40169972
4345	37.10878363	37.10878363	-93.39849054	-93.39849054
4346	37.09825596	37.09825596	-93.40420354	-93.40420354
4347	37.09185968	37.09185968	-93.40399154	-93.40399154
4348	37.09147907	37.09147907	-93.40485733	-93.40485733
4349	37.09138172	37.09138172	-93.40585427	-93.40585427
4350	37.09138994	37.09138994	-93.40590894	-93.40590894
4351	37.09583827	37.09583827	-93.4097012	-93.4097012
4352	37.11707093	37.11707093	-93.4091156	-93.4091156
4353	37.11707229	37.11707229	-93.40909157	-93.40909157
4354	37.11575761	37.11575761	-93.40601175	-93.40601175
4355	37.11568427	37.11568427	-93.40490854	-93.40490854
4356	37.11542593	37.11542593	-93.4028684	-93.4028684
4357	37.11508348	37.11508348	-93.40248081	-93.40248081
4358	37.11072869	37.11072869	-93.40011492	-93.40011492
4359	37.10887203	37.10887203	-93.39847541	-93.39847541
4360	37.09140627	37.09140627	-93.4051347	-93.4051347
4361	37.10158386	37.10158386	-93.41538734	-93.41538734
4362	37.11707081	37.11707081	-93.40873094	-93.40873094
4363	37.11568071	37.11568071	-93.40488401	-93.40488401
4364	37.11568248	37.11568248	-93.40390208	-93.40390208
4365	37.11513984	37.11513984	-93.40251989	-93.40251989
4366	37.11269119	37.11269119	-93.40167432	-93.40167432
4367	37.10996987	37.10996987	-93.39876363	-93.39876363
4368	37.10122007	37.10122007	-93.41530939	-93.41530939
4369	37.11706638	37.11706638	-93.40871569	-93.40871569
4370	37.11602115	37.11602115	-93.40651741	-93.40651741
4371	37.1156818	37.1156818	-93.40491007	-93.40491007
4372	37.11568403	37.11568403	-93.40391944	-93.40391944
4373	37.11516009	37.11516009	-93.40253925	-93.40253925
4374	37.11472034	37.11472034	-93.40226265	-93.40226265
4375	37.0924155	37.0924155	-93.40732444	-93.40732444
4376	37.10112645	37.10112645	-93.41527674	-93.41527674
4377	37.11659117	37.11659117	-93.40747816	-93.40747816
4378	37.11610101	37.11610101	-93.40665492	-93.40665492
4379	37.11588286	37.11588286	-93.40628041	-93.40628041
4380	37.11573663	37.11573663	-93.40594188	-93.40594188
4381	37.11568186	37.11568186	-93.40464632	-93.40464632
4382	37.11531417	37.11531417	-93.40269844	-93.40269844
4383	37.11420175	37.11420175	-93.40203137	-93.40203137
4384	37.10906606	37.10906606	-93.39845119	-93.39845119
4385	37.1085047	37.1085047	-93.39855947	-93.39855947
4386	37.10804054	37.10804054	-93.39877496	-93.39877496
4387	37.1017395	37.1017395	-93.40395207	-93.40395207
4388	37.09214761	37.09214761	-93.40363255	-93.40363255
4389	37.0921241	37.0921241	-93.40365169	-93.40365169
4390	37.09138481	37.09138481	-93.40590868	-93.40590868
4391	37.09180542	37.09180542	-93.4068777	-93.4068777
4392	37.09202388	37.09202388	-93.40709578	-93.40709578
4393	37.09370929	37.09370929	-93.40775412	-93.40775412
4394	37.09581202	37.09581202	-93.40892205	-93.40892205
4395	37.11601139	37.11601139	-93.40650336	-93.40650336
4396	37.11583478	37.11583478	-93.40620334	-93.40620334
4397	37.11568303	37.11568303	-93.40464551	-93.40464551
4398	37.11569004	37.11569004	-93.40403483	-93.40403483
4399	37.11509817	37.11509817	-93.40248345	-93.40248345
4400	37.11386706	37.11386706	-93.4019167	-93.4019167
4401	37.11383302	37.11383302	-93.40190692	-93.40190692
4402	37.10902999	37.10902999	-93.39845788	-93.39845788
4403	37.10778052	37.10778052	-93.39894408	-93.39894408
4404	37.0916001	37.0916001	-93.40458272	-93.40458272
4405	37.09137325	37.09137325	-93.40575194	-93.40575194
4406	37.09165615	37.09165615	-93.40668918	-93.40668918
4407	37.09171007	37.09171007	-93.40677116	-93.40677116
4408	37.09200786	37.09200786	-93.40708578	-93.40708578
4409	37.09389144	37.09389144	-93.40778396	-93.40778396
4410	37.09438011	37.09438011	-93.40783856	-93.40783856
4411	37.11690518	37.11690518	-93.40804248	-93.40804248
4412	37.11587274	37.11587274	-93.40628048	-93.40628048
4413	37.11567907	37.11567907	-93.40531963	-93.40531963
4414	37.11567514	37.11567514	-93.40370027	-93.40370027
4415	37.11517887	37.11517887	-93.40256797	-93.40256797
4416	37.11424916	37.11424916	-93.40204271	-93.40204271
4417	37.11368452	37.11368452	-93.40186328	-93.40186328
4418	37.11179031	37.11179031	-93.40125195	-93.40125195
4419	37.10902556	37.10902556	-93.39845086	-93.39845086
4420	37.1078181	37.1078181	-93.39891472	-93.39891472
4421	37.09161412	37.09161412	-93.40453842	-93.40453842
4422	37.09136755	37.09136755	-93.40567684	-93.40567684
4423	37.09146173	37.09146173	-93.40624443	-93.40624443
4424	37.09177275	37.09177275	-93.40684899	-93.40684899
4425	37.09180998	37.09180998	-93.40689219	-93.40689219
4426	37.09227282	37.09227282	-93.40725443	-93.40725443
4427	37.09256884	37.09256884	-93.40737822	-93.40737822
4428	37.0939271	37.0939271	-93.40779264	-93.40779264
4429	37.09582186	37.09582186	-93.40930906	-93.40930906
4430	37.11662453	37.11662453	-93.40752868	-93.40752868
4431	37.11568193	37.11568193	-93.40498588	-93.40498588
4432	37.11569	37.11569	-93.40457339	-93.40457339
4433	37.11513114	37.11513114	-93.40251373	-93.40251373
4434	37.11457078	37.11457078	-93.40218077	-93.40218077
4435	37.1133477	37.1133477	-93.40179863	-93.40179863
4436	37.11223981	37.11223981	-93.4015025	-93.4015025
4437	37.092209	37.092209	-93.40358289	-93.40358289
4438	37.09218637	37.09218637	-93.40360083	-93.40360083
4439	37.09216769	37.09216769	-93.40361609	-93.40361609
4440	37.09139316	37.09139316	-93.40517479	-93.40517479
4441	37.09141799	37.09141799	-93.40609591	-93.40609591
4442	37.09156071	37.09156071	-93.40648546	-93.40648546
4443	37.09158318	37.09158318	-93.40653494	-93.40653494
4444	37.09162649	37.09162649	-93.4066195	-93.4066195
4445	37.09182399	37.09182399	-93.40690257	-93.40690257
4446	37.09285108	37.09285108	-93.40748472	-93.40748472
4447	37.09364692	37.09364692	-93.40773486	-93.40773486
4448	37.09425382	37.09425382	-93.407836	-93.407836
4449	37.09437538	37.09437538	-93.40784411	-93.40784411
4450	37.0955967	37.0955967	-93.40826283	-93.40826283
4451	37.11595981	37.11595981	-93.40641383	-93.40641383
4452	37.11568132	37.11568132	-93.40502053	-93.40502053
4453	37.11568812	37.11568812	-93.40449476	-93.40449476
4454	37.115079	37.115079	-93.40246896	-93.40246896
4455	37.11388695	37.11388695	-93.40191743	-93.40191743
4456	37.1122869	37.1122869	-93.40152799	-93.40152799
4457	37.09611324	37.09611324	-93.40389151	-93.40389151
4458	37.09209061	37.09209061	-93.4036873	-93.4036873
4459	37.09207748	37.09207748	-93.40370078	-93.40370078
4460	37.09136927	37.09136927	-93.40580709	-93.40580709
4461	37.09137836	37.09137836	-93.40586855	-93.40586855
4462	37.0914309	37.0914309	-93.40614284	-93.40614284
4463	37.09220715	37.09220715	-93.40722684	-93.40722684
4464	37.09359562	37.09359562	-93.40773271	-93.40773271
4465	37.09403544	37.09403544	-93.40780301	-93.40780301
4466	37.09406283	37.09406283	-93.4078064	-93.4078064
4467	37.09583375	37.09583375	-93.40992156	-93.40992156
4468	37.11597923	37.11597923	-93.40645394	-93.40645394
4469	37.11567707	37.11567707	-93.40514281	-93.40514281
4470	37.11567609	37.11567609	-93.40510223	-93.40510223
4471	37.11534176	37.11534176	-93.40272743	-93.40272743
4472	37.11506415	37.11506415	-93.40245904	-93.40245904
4473	37.11388591	37.11388591	-93.40191855	-93.40191855
4474	37.1122678	37.1122678	-93.40151731	-93.40151731
4475	37.09198963	37.09198963	-93.40378565	-93.40378565
4476	37.09180413	37.09180413	-93.40411012	-93.40411012
4477	37.09179955	37.09179955	-93.4041205	-93.4041205
4478	37.09137304	37.09137304	-93.40532619	-93.40532619
4479	37.09139991	37.09139991	-93.40600997	-93.40600997
4480	37.09140654	37.09140654	-93.40604441	-93.40604441
4481	37.09141801	37.09141801	-93.40609321	-93.40609321
4482	37.09198223	37.09198223	-93.40705468	-93.40705468
4483	37.0920402	37.0920402	-93.40710461	-93.40710461
4484	37.09377388	37.09377388	-93.40776982	-93.40776982
4485	37.09583922	37.09583922	-93.40996539	-93.40996539
4486	37.11583473	37.11583473	-93.40619804	-93.40619804
4487	37.11568727	37.11568727	-93.40405839	-93.40405839
4488	37.11568125	37.11568125	-93.40381436	-93.40381436
4489	37.1139861	37.1139861	-93.40195165	-93.40195165
4490	37.11391022	37.11391022	-93.40192806	-93.40192806
4491	37.10049514	37.10049514	-93.40439644	-93.40439644
4492	37.09169545	37.09169545	-93.4043526	-93.4043526
4493	37.09154067	37.09154067	-93.40470931	-93.40470931
4494	37.09150901	37.09150901	-93.40478992	-93.40478992
4495	37.09136041	37.09136041	-93.40559752	-93.40559752
4496	37.09136135	37.09136135	-93.4056583	-93.4056583
4497	37.09140361	37.09140361	-93.40600988	-93.40600988
4498	37.09142261	37.09142261	-93.40609523	-93.40609523
4499	37.09176248	37.09176248	-93.40683461	-93.40683461
4500	37.09214809	37.09214809	-93.4071859	-93.4071859
4501	37.09326276	37.09326276	-93.40763487	-93.40763487
4502	37.11600923	37.11600923	-93.4065	-93.4065
4503	37.11568905	37.11568905	-93.40425049	-93.40425049
4504	37.11566372	37.11566372	-93.40351666	-93.40351666
4505	37.11402348	37.11402348	-93.40195762	-93.40195762
4506	37.11366019	37.11366019	-93.40186262	-93.40186262
4507	37.10052208	37.10052208	-93.40439042	-93.40439042
4508	37.09225322	37.09225322	-93.40354645	-93.40354645
4509	37.0917147	37.0917147	-93.4042986	-93.4042986
4510	37.09143599	37.09143599	-93.40499587	-93.40499587
4511	37.09139219	37.09139219	-93.40522073	-93.40522073
4512	37.09136796	37.09136796	-93.40556523	-93.40556523
4513	37.09140933	37.09140933	-93.40602526	-93.40602526
4514	37.09185736	37.09185736	-93.40693932	-93.40693932
4515	37.09192337	37.09192337	-93.40700796	-93.40700796
4516	37.09209827	37.09209827	-93.40714813	-93.40714813
4517	37.11605716	37.11605716	-93.40657905	-93.40657905
4518	37.11590385	37.11590385	-93.40632615	-93.40632615
4519	37.1157825	37.1157825	-93.40609282	-93.40609282
4520	37.11568173	37.11568173	-93.40430855	-93.40430855
4521	37.1149314	37.1149314	-93.40236623	-93.40236623
4522	37.11407017	37.11407017	-93.40198438	-93.40198438
4523	37.10168621	37.10168621	-93.40397763	-93.40397763
4524	37.10003405	37.10003405	-93.40442682	-93.40442682
4525	37.09227331	37.09227331	-93.4035309	-93.4035309
4526	37.09212133	37.09212133	-93.40365843	-93.40365843
4527	37.09171427	37.09171427	-93.40430214	-93.40430214
4528	37.0916935	37.0916935	-93.40434889	-93.40434889
4529	37.09162854	37.09162854	-93.40449641	-93.40449641
4530	37.09151229	37.09151229	-93.40477473	-93.40477473
4531	37.09142048	37.09142048	-93.40609112	-93.40609112
4532	37.09206687	37.09206687	-93.40712438	-93.40712438
4533	37.09602405	37.09602405	-93.41123552	-93.41123552
4534	37.10974292	37.10974292	-93.4178563	-93.4178563
4535	34.0243032	34.0243032	-91.34318291	-91.34318291
4536	34.02236384	34.02236384	-91.34830693	-91.34830693
4537	34.02684412	34.02684412	-91.34695046	-91.34695046
4538	34.02429735	34.02429735	-91.34319207	-91.34319207
4539	34.0173043	34.0173043	-91.34595936	-91.34595936
4540	34.02232693	34.02232693	-91.34821621	-91.34821621
4541	34.02683533	34.02683533	-91.34712909	-91.34712909
4542	34.02681526	34.02681526	-91.34394842	-91.34394842
4543	34.02435272	34.02435272	-91.34317722	-91.34317722
4544	34.02231213	34.02231213	-91.34817724	-91.34817724
4545	34.02473189	34.02473189	-91.34319977	-91.34319977
4546	34.01806069	34.01806069	-91.34674017	-91.34674017
4547	34.01742269	34.01742269	-91.34612925	-91.34612925
4548	34.02450432	34.02450432	-91.34320785	-91.34320785
4549	34.01956017	34.01956017	-91.34524579	-91.34524579
4550	34.02433241	34.02433241	-91.34320019	-91.34320019
4551	34.01836731	34.01836731	-91.3466883	-91.3466883
4552	34.01689172	34.01689172	-91.34537282	-91.34537282
4553	34.0242449	34.0242449	-91.3432078	-91.3432078
4554	34.01798702	34.01798702	-91.34673301	-91.34673301
4555	34.02471761	34.02471761	-91.3432079	-91.3432079
4556	34.01789137	34.01789137	-91.34669824	-91.34669824
4557	34.02280203	34.02280203	-91.34947973	-91.34947973
4558	34.02683448	34.02683448	-91.34507962	-91.34507962
4559	34.02442911	34.02442911	-91.34319756	-91.34319756
4560	34.01780611	34.01780611	-91.34663378	-91.34663378
4561	34.0228406	34.0228406	-91.34953958	-91.34953958
4562	34.02685546	34.02685546	-91.34664353	-91.34664353
4563	34.02685702	34.02685702	-91.34647264	-91.34647264
4564	34.01871683	34.01871683	-91.34633008	-91.34633008
4565	34.01786595	34.01786595	-91.34667706	-91.34667706
4566	34.02302373	34.02302373	-91.35010355	-91.35010355
4567	34.02618159	34.02618159	-91.34930501	-91.34930501
4568	34.02683953	34.02683953	-91.34472714	-91.34472714
4569	34.0183141	34.0183141	-91.34671695	-91.34671695
4570	34.01825167	34.01825167	-91.34673495	-91.34673495
4571	34.01685251	34.01685251	-91.34531546	-91.34531546
4572	34.02237293	34.02237293	-91.34833603	-91.34833603
4573	34.02296836	34.02296836	-91.35106571	-91.35106571
4574	34.02515334	34.02515334	-91.35173078	-91.35173078
4575	34.02679423	34.02679423	-91.34755424	-91.34755424
4576	34.02682839	34.02682839	-91.34727703	-91.34727703
4577	34.02685199	34.02685199	-91.34619464	-91.34619464
4578	34.02685054	34.02685054	-91.34609797	-91.34609797
4579	34.02683175	34.02683175	-91.34508965	-91.34508965
4580	34.0182305	34.0182305	-91.34673876	-91.34673876
4581	34.01820239	34.01820239	-91.34674124	-91.34674124
4582	34.0172747	34.0172747	-91.34560244	-91.34560244
4583	36.44141957	36.44141957	-94.03100575	-94.03100575
4584	36.44102736	36.44102736	-94.03169689	-94.03169689
4585	36.44070455	36.44070455	-94.03245579	-94.03245579
4586	36.44026926	36.44026926	-94.03585239	-94.03585239
4587	36.44027993	36.44027993	-94.03663345	-94.03663345
4588	36.44028274	36.44028274	-94.03686285	-94.03686285
4589	36.44005425	36.44005425	-94.04039864	-94.04039864
4590	36.44008159	36.44008159	-94.04717807	-94.04717807
4591	36.4400779	36.4400779	-94.04722097	-94.04722097
4592	36.44538386	36.44538386	-94.05212616	-94.05212616
4593	36.45281978	36.45281978	-94.05094953	-94.05094953
4594	36.45287948	36.45287948	-94.05091838	-94.05091838
4595	36.45337566	36.45337566	-94.0169193	-94.0169193
4596	36.45336109	36.45336109	-94.01686933	-94.01686933
4597	36.45304279	36.45304279	-94.01620014	-94.01620014
4598	36.44874928	36.44874928	-94.02310452	-94.02310452
4599	36.44751227	36.44751227	-94.02524011	-94.02524011
4600	36.44622593	36.44622593	-94.02612789	-94.02612789
4601	36.4402774	36.4402774	-94.03638925	-94.03638925
4602	36.45098856	36.45098856	-94.05146212	-94.05146212
4603	36.45217626	36.45217626	-94.05125937	-94.05125937
4604	36.46069777	36.46069777	-94.04119258	-94.04119258
4605	36.45378112	36.45378112	-94.01983403	-94.01983403
4606	36.45352896	36.45352896	-94.01838678	-94.01838678
4607	36.45340844	36.45340844	-94.01703962	-94.01703962
4608	36.44876216	36.44876216	-94.02308522	-94.02308522
4609	36.44730669	36.44730669	-94.02550714	-94.02550714
4610	36.44159951	36.44159951	-94.0307068	-94.0307068
4611	36.44105534	36.44105534	-94.03163757	-94.03163757
4612	36.44091647	36.44091647	-94.03192956	-94.03192956
4613	36.44028902	36.44028902	-94.03718156	-94.03718156
4614	36.44028961	36.44028961	-94.03720153	-94.03720153
4615	36.44030065	36.44030065	-94.03887551	-94.03887551
4616	36.44007761	36.44007761	-94.040193	-94.040193
4617	36.44125519	36.44125519	-94.04831215	-94.04831215
4618	36.44132286	36.44132286	-94.05073072	-94.05073072
4619	36.44424554	36.44424554	-94.05227476	-94.05227476
4620	36.44498624	36.44498624	-94.05228484	-94.05228484
4621	36.44610585	36.44610585	-94.05188264	-94.05188264
4622	36.45339488	36.45339488	-94.05063088	-94.05063088
4623	36.45644701	36.45644701	-94.04378352	-94.04378352
4624	36.46029884	36.46029884	-94.04352094	-94.04352094
4625	36.46294167	36.46294167	-94.03882779	-94.03882779
4626	36.46363454	36.46363454	-94.03490521	-94.03490521
4627	36.45657871	36.45657871	-94.02190965	-94.02190965
4628	36.45549598	36.45549598	-94.02263743	-94.02263743
4629	36.45360704	36.45360704	-94.01919572	-94.01919572
4630	36.45353303	36.45353303	-94.0185683	-94.0185683
4631	36.45343104	36.45343104	-94.01712534	-94.01712534
4632	36.45121693	36.45121693	-94.01879813	-94.01879813
4633	36.44914333	36.44914333	-94.02241625	-94.02241625
4634	36.44880766	36.44880766	-94.0230018	-94.0230018
4635	36.4478407	36.4478407	-94.02469235	-94.02469235
4636	36.44679647	36.44679647	-94.02589006	-94.02589006
4637	36.44676896	36.44676896	-94.0259028	-94.0259028
4638	36.44602047	36.44602047	-94.02621405	-94.02621405
4639	36.44551713	36.44551713	-94.02641734	-94.02641734
4640	36.44479173	36.44479173	-94.02671448	-94.02671448
4641	36.4417906	36.4417906	-94.03038673	-94.03038673
4642	36.4414335	36.4414335	-94.03097891	-94.03097891
4643	36.44095244	36.44095244	-94.03186259	-94.03186259
4644	36.44030239	36.44030239	-94.03809642	-94.03809642
4645	36.4402563	36.4402563	-94.03920447	-94.03920447
4646	36.44033054	36.44033054	-94.04311692	-94.04311692
4647	36.44012961	36.44012961	-94.04746001	-94.04746001
4648	36.4414528	36.4414528	-94.05169154	-94.05169154
4649	36.44517378	36.44517378	-94.05221276	-94.05221276
4650	36.45343166	36.45343166	-94.05060651	-94.05060651
4651	36.45727507	36.45727507	-94.04375737	-94.04375737
4652	36.45804628	36.45804628	-94.04456457	-94.04456457
4653	36.46029089	36.46029089	-94.04346171	-94.04346171
4654	36.46366518	36.46366518	-94.0346328	-94.0346328
4655	36.45677358	36.45677358	-94.02182761	-94.02182761
4656	36.45450421	36.45450421	-94.02355255	-94.02355255
4657	36.45380338	36.45380338	-94.01992056	-94.01992056
4658	36.4532204	36.4532204	-94.0164248	-94.0164248
4659	36.4512051	36.4512051	-94.01881737	-94.01881737
4660	36.44990441	36.44990441	-94.02109017	-94.02109017
