ParkName,ParkCode,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,StartDate,EndDate,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,9,2.40,14.00,0.39,
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,10,2.70,14.00,0.55,
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,11,3.00,13.00,0.52,
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,12,3.30,9.00,0.40,
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,13,3.60,8.00,0.30,
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,14,3.90,6.00,0.26,
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,15,4.20,3.00,0.33,
Buffalo National River,BUFF,Tributary,,Buffalo River,Mill Branch,Newton,225,BUFFT16,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec10,meters,16,4.50,0.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,2,2.00,10.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,3,4.00,13.00,0.02,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,4,6.00,23.00,0.17,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,5,8.00,25.00,0.24,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,6,10.00,30.00,0.42,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,7,12.00,36.00,0.46,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,8,14.00,43.00,0.49,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,9,16.00,46.00,0.57,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,10,18.00,49.00,0.58,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,11,20.00,46.00,0.60,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,12,22.00,40.00,0.40,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,13,24.00,36.00,0.35,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,14,26.00,21.00,0.33,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,15,28.00,22.00,0.35,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,16,30.00,29.00,0.35,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,17,32.00,22.00,0.45,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,18,34.00,24.00,0.40,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,19,36.00,15.00,0.31,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,20,38.00,13.00,0.20,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,21,40.00,10.00,0.05,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,22,42.00,6.00,0.06,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,23,44.00,4.00,0.04,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Searcy,73,BUFFM05,,,BUFFRMINVE2008Dec02,2008,12/2/2008 0:00:00,2/18/2009 0:00:00,BUFFRMINVE2008Dec11,meters,24,46.00,2.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,2,3.00,9.00,0.10,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,3,6.00,12.00,0.18,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,4,9.00,12.00,0.14,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,5,12.00,9.00,0.14,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,6,15.00,9.00,0.14,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,7,18.00,14.00,0.18,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,8,21.00,14.00,0.23,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,9,24.00,15.00,0.24,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,10,27.00,17.00,0.30,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,11,30.00,20.00,0.21,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,12,33.00,22.00,0.22,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,13,36.00,23.00,0.23,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,14,39.00,20.00,0.33,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,15,42.00,17.00,0.33,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,16,45.00,13.00,0.21,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,17,48.00,5.00,0.13,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,18,51.00,8.00,0.23,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,19,54.00,15.00,0.50,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Marion,87,BUFFM06,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan22,meters,20,57.00,22.00,0.37,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,2,0.50,4.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,3,1.00,10.00,0.09,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,4,1.50,6.00,0.12,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,5,2.00,5.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,6,2.50,6.00,0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,7,3.00,12.00,0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,8,3.50,10.00,0.03,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,9,4.00,4.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Stewart Creek,Marion,390,BUFFT33,,,BUFFRMINVE2007Nov26,2007,11/26/2007 0:00:00,1/23/2008 0:00:00,BUFFRMINVE2008Jan23,meters,10,4.50,2.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,2,1.00,13.00,0.21,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,3,2.00,35.00,-0.02,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,4,3.00,50.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,5,4.00,54.00,0.15,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,6,5.00,50.00,0.19,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,7,6.00,60.00,0.12,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,8,7.00,80.00,0.03,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,9,8.00,59.00,0.08,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,10,9.00,34.00,0.14,
Buffalo National River,BUFF,Tributary,,Buffalo River,Water Creek,Searcy,574,BUFFT23,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec07,meters,11,10.00,8.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,2,1.00,26.00,0.24,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,3,2.00,28.00,0.32,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,4,3.00,30.00,0.40,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,5,4.00,26.00,0.46,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,6,5.00,38.00,0.28,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,7,6.00,30.00,0.21,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,8,7.00,27.00,0.34,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,9,8.00,28.00,0.29,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,10,9.00,32.00,0.32,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,11,10.00,28.00,0.35,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,12,11.00,36.00,0.30,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,13,12.00,20.00,0.17,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,14,13.00,22.00,0.32,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,15,14.00,20.00,0.30,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,16,15.00,17.00,0.03,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,17,16.00,16.00,0.07,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,18,17.00,6.00,0.15,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,19,18.00,14.00,0.32,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,20,19.00,3.00,0.05,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,21,20.00,3.00,0.00,
Buffalo National River,BUFF,Mainstem,,Buffalo River,,Newton,24,BUFFM01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,22,21.00,3.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,2,1.00,1.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,3,2.00,2.00,0.13,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,4,3.00,3.00,0.11,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,5,4.00,3.00,0.18,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,6,5.00,4.00,0.12,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,7,6.00,4.00,0.12,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,8,7.00,4.00,0.18,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,9,8.00,4.00,0.13,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,10,9.00,5.00,0.19,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,11,10.00,4.00,0.06,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,12,11.00,3.00,0.07,
Buffalo National River,BUFF,Tributary,,Buffalo River,Smith Creek,Newton,279,BUFFT01,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec08,meters,13,11.50,1.00,0.00,SHORT
Buffalo National River,BUFF,Tributary,,Buffalo River,Glade Creek,Newton,403,BUFFT06,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec14,meters,1,0.00,0.00,0.00,
Buffalo National River,BUFF,Tributary,,Buffalo River,Glade Creek,Newton,403,BUFFT06,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec14,meters,2,0.10,4.00,0.01,
Buffalo National River,BUFF,Tributary,,Buffalo River,Glade Creek,Newton,403,BUFFT06,,,BUFFRMINVE2009Dec07,2009,12/7/2009 0:00:00,1/21/2010 0:00:00,BUFFRMINVE2009Dec14,meters,3,0.20,4.00,0.16,
