ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,DischargeNo,DistanceFromBank_Meters,Depth_Centimeters,Velocity_MetersPerSecond,Velocity_MetersPerSecond_flag,Comments,dwcType,dwcBasisOfRecord
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2008Jul09,EFMOStfish2008Jul09,main,8,3.5,22,0.28,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2008Jul09,EFMOStfish2008Jul09,main,9,4,6,0.01,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,1,0,10,0.06,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,2,0.5,22,0.04,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,4,1,19,0.56,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,5,1.5,16,0.55,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,6,2,13,0.42,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,7,2.5,10,0.31,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,8,3,8,0.13,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2014Aug13,EFMOStfish2014Aug13,main,9,3.5,0,0,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,1,0,0,0,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,2,0.5,8,0.31,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,3,1,12,0.41,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,4,1.5,14,0.34,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,5,2,14,0.24,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,6,2.5,14,0.26,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,7,3,12,0.29,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,8,3.5,10,0.25,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,9,4,16,0.22,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,10,4.5,22,0.22,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,11,5,26,0.23,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,12,5.5,34,0.33,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,13,6,22,0.33,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,14,6.5,16,0.18,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2017July18,EFMOStfish2017Jul18,Main,15,6.7,0,0,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,1,0,0,0,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,2,0.25,4,0.14,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,3,0.5,12,0.14,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,4,0.75,28,0.36,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,5,1,35,0.39,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,6,1.25,34,0.46,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,7,1.5,30,0.54,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,8,1.75,24,0.53,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,9,2,22,0.02,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,10,2.25,4,0.02,A,NA,Event,HumanObservation
Effigy Mounds National Monument,EFMO,EFMOStfish01,EFMOStfish2023Jul19,EFMOStfish2023Jul19,main,11,2.5,2,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,2,0.5,5,0.01,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,3,1,5,0.04,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,4,1.5,4,0.07,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,5,2,2,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,2,0.5,30,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,3,1,30,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,4,1.5,48,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,5,2,50,0.03,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,6,2.5,56,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,7,3,51,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,8,3.5,43,0.01,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,9,4,38,0.01,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,10,4.5,24,0,A,log in front of point,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2007May02,GWCAStfish2007May02,main,11,5,10,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,2,0.25,1,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,3,0.5,3,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,4,0.75,4,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,5,1,13,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,6,1.25,10,0.03,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,7,1.5,18,0.03,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,8,1.75,19,0.03,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,9,2,16,0.04,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,10,2.25,12,0.04,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,11,2.5,14,0.04,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,12,2.75,16,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,13,3,18,0.01,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,14,3.25,18,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2010May05,GWCAStfish2010May05,main,15,3.5,10,0.01,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,2,0.5,4,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,3,1,10,0.03,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,4,1.5,18,0.05,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,5,2,22,0.07,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,6,2.5,28,0.07,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,7,3,30,0.09,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,8,3.5,31,0.07,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,9,4,29,0.11,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,10,4.5,28,0.06,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,11,5,24,0.07,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,12,5.5,16,0.03,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2013May01,GWCAStfish2013May01,main,13,6,8,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,2,0.5,10,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,3,1,14,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,4,1.5,16,0.1,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,5,2,20,0.09,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,6,2.5,23,0.1,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,7,3,24,0.12,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,8,3.5,18,0.1,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,9,4,16,0.08,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,10,4.5,13,0.06,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,11,5,10,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2016May02,GWCAStfish2016May02,Main,12,5.5,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,2,0.25,8,0.11,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,3,0.5,10,0.3,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,4,0.75,10,0.29,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,5,1,10,0.28,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,6,1.25,10,0.3,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,7,1.5,12,0.42,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,8,1.75,14,0.44,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,9,2,17,0.32,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,10,2.25,16,0.25,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,11,2.5,20,0.14,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2019May06,GWCAStfish2019May06,main,12,2.75,10,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,2,0.1,1,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,3,0.2,2,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,4,0.3,4,0.27,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,5,0.4,6,0.24,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,6,0.5,8,0.16,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,7,0.6,11,0.15,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,8,0.7,14,0.04,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,9,0.8,12,0.06,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,10,0.9,10,0.06,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,11,1,12,0.07,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,12,1.1,8,0.29,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,13,1.2,6,0.31,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,14,1.3,5,0.33,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,15,1.4,10,0.47,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,16,1.5,8,0.37,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,17,1.6,7,0.56,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,18,1.7,4,0.19,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,19,1.8,6,0.23,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,20,1.9,4,0.22,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish01,GWCAStfish2022May02,GWCAStfish2022May03,main,21,2,2,0.01,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,2,0.5,4,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,3,1,5,0.19,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,4,1.5,5,0.09,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,5,2,2,0.08,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2006Jun28,GWCAStfish2006Jun28,main,6,2.5,1,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,2,0.5,10,0.05,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,3,1,10,0.21,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,4,1.5,8,0.1,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,5,2,10,0.26,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,6,2.5,8,0.17,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,7,3,7,0.07,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,8,3.5,4,0.04,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2007May02,GWCAStfish2007May02,main,9,4,0,0,A,bank,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,2,0.25,6,0.16,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,3,0.5,5,0.1,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,4,0.75,5,0.16,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,5,1,6,0.2,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,6,1.25,5,0.13,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,7,1.5,4,0.16,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,8,1.75,4,0.06,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,9,2,3,0.02,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,10,2.25,2,0.05,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2010May05,GWCAStfish2010May05,main,11,2.5,3,0.1,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,2,0.25,4,0.13,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,3,0.5,10,0.29,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,4,0.75,14,0.34,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,5,1,15,0.33,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,6,1.25,13,0.13,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,7,1.5,12,0.14,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,8,1.75,16,0.11,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,9,2,10,0.15,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,10,2.25,14,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2013May01,GWCAStfish2013May01,main,11,2.5,2,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2016May02,GWCAStfish2016May02,Main,1,0,0,0,A,NA,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2016May02,GWCAStfish2016May02,Main,2,0.5,8,0.01,A,Taken w/in watercress,Event,HumanObservation
George Washington Carver National Monument,GWCA,GWCAStfish02,GWCAStfish2016May02,GWCAStfish2016May02,Main,3,1,16,0.1,A,NA,Event,HumanObservation
