"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","GridSizeInMeters","DataReleaseID","DensityClass","ClassRange","LowerBound","UpperBound","Midpoint"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_25f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_25g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_25h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_25i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26a",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26b",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_26i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27b",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27e",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27h",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_27i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28b",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28g",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_28i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_29i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_2i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30a",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30g",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_30i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_31i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32b",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32c",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32g",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_32i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33a",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33b",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33d",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33e",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33g",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_33i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_34i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35b",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35c",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35e",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35f",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_35i",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36a",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36g",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_36i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_37i",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38a",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38c",4,"100 - 500",100,499,299.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38f",3,"50 - 100",50,99,74.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38h",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_38i",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39a",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39d",1,"1 - 10",1,9,5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39f",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39g",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39h",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_39i",2,"10 - 50",10,49,29.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_3a",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_3b",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_3c",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_3d",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_3e",0,"0",0,0,0
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",1997,"Physaria filiformis",5,"A_3f",0,"0",0,0,0
