ParkName,ParkCode,Season,LocationID,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,DETimeStamp
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,3,1,18,0.12,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,4,1.5,18,0.03,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,5,2,22,0.11,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,6,2.5,14,0.03,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,7,3,17,0.17,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,8,3.5,26,0.13,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,9,4,26,0.13,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,10,4.5,23,0.02,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,11,5,21,0.03,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,12,5.5,20,0.08,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,13,6,15,0.02,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,14,6.5,16,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG03,WICRAqubug2010May03,meters,15,7,4,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,2,0.5,10,0.05,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,3,1,24,0.21,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,4,1.5,30,0.26,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,5,2,32,0.31,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,6,2.5,30,0.08,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,7,3,32,0.25,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,8,3.5,37,0.3,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,9,4,36,0.15,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,10,4.5,32,0.18,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,11,5,34,0.24,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,12,5.5,24,0.11,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2010,WICRAQUBUG04,WICRAqubug2010May03,meters,13,6,2,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,2,1,10,0.28,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,3,1,12,0.46,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,4,1,16,0.69,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,5,1,29,0.82,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,6,1,30,0.94,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,7,1,32,0.98,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,8,1,42,0.81,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,9,1,51,1.1,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,10,1,54,1,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,11,1,60,1.06,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,12,1,60,0.94,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,13,1,58,0.98,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,14,1,60,1.04,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,15,1,56,0.94,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,16,1,54,0.76,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,17,1,66,0.89,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,18,1,66,0.89,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,19,1,66,0.75,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug02,WICRAqubug2013May06,meters,20,1,46,0.21,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,2,0.5,15,0.32,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,3,0.5,15,0.13,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,4,0.5,22,0.45,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,5,0.5,20,0.31,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,6,0.5,26,0.3,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,7,0.5,32,0.44,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,8,0.5,32,0.62,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,9,0.5,30,0.21,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,10,0.5,26,0.2,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,11,0.5,23,0.5,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,12,0.5,28,0.39,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAquBug03,WICRAqubug2013May06,meters,13,0.5,12,0.05,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,2,1,52,0.65,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,3,1,64,0.78,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,4,1,72,0.52,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,5,1,64,0.77,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,6,1,78,0.45,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,7,1,60,0.07,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,8,1,14,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2013,WICRAQUBUG04,WICRAqubug2013May06,meters,9,1,2,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,2,0.5,6,0.05,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,3,1,22,0.12,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,4,1.5,24,0.32,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,5,2,34,0.4,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,6,2.5,42,0.45,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,7,3,42,0.38,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,8,3.5,50,0.39,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,9,4,58,0.32,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,10,4.5,64,0.3,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,11,5,70,0.33,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,12,5.5,86,0.37,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,13,6,98,0.32,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,14,6.5,95,0.28,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,15,7,84,0.25,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,16,7.5,74,0.26,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,17,8,68,0.24,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,18,8.5,54,0.26,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,19,9,38,0.2,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,20,9.5,20,0.16,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,21,10,10,0.02,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug02,WICRAquBug2016May04,meters,22,10.5,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,2,0.5,12,0.05,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,3,1,11,0.06,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,4,1.5,13,0.05,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,5,2,21,0.02,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,6,2.5,22,0.11,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,7,3,14,0.02,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,8,3.5,19,0.06,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,9,4,22,0.04,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,10,4.5,21,0.13,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,11,5,14,0.14,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAquBug03,WICRAquBug2016May04,meters,12,5.5,2,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,1,0,0,0,0,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,2,0.5,3,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,3,1,8,0.09,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,4,1.5,6,0.35,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,5,2,25,0.35,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,6,2.5,30,0.24,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,7,3,28,0.15,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,8,3.5,22,0.23,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,9,4,24,0.25,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,10,4.5,18,0.28,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,11,5,20,0.24,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,12,5.5,16,0.09,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,13,6,12,0.06,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2016,WICRAQUBUG04,WICRAquBug2016May04,meters,14,6.5,2,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,2,1,28,0.34,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,3,2,36,0.38,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,4,3,50,0.24,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,5,4,54,0.47,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,6,5,51,0.4,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,7,6,41,0.4,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,8,7,38,0.39,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,9,8,32,0.44,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,10,9,35,0.38,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,11,10,34,0.48,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,12,11,37,0.47,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,13,12,38,0.57,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,14,13,39,0.48,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,15,14,36,0.52,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,16,15,30,0.55,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,17,16,28,0.46,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,18,17,24,0.37,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug02,WICRAquBug2019Jun11,meters,19,18,6,0.03,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,1,0,0,0,0.5,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,2,0.5,14,0.07,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,3,1,18,0.13,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,4,1.5,20,0.17,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,5,2,20,0.22,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,6,2.5,18,0.13,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,7,3,22,0.33,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,8,3.5,28,0.29,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,9,4,31,0.37,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,10,4.5,33,0.08,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,11,5,28,0.21,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,12,5.5,18,0.12,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAquBug03,WICRAquBug2019Jun03,meters,13,6,12,0.06,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,1,0,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,2,0.5,38,0.12,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,3,1,40,0.41,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,4,1.5,44,0.42,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,5,2,56,0.52,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,6,2.5,54,0.44,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,7,3,54,0.49,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,8,3.5,50,0.38,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,9,4,40,0.39,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,10,4.5,36,0.57,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,11,5,36,0.35,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,12,5.5,28,0.3,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,13,6,20,0.29,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,14,6.5,12,0.21,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,15,7,2,0.11,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,16,7.5,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2019,WICRAQUBUG04,WICRAquBug2019Jun03,meters,17,8,0,0,,10/5/2020 11:46
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,1,0,0,0,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,2,1,33,0.43,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,3,2,54,0.66,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,4,3,65,0.64,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,5,4,78,0.7,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,6,5,56,0.6,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,7,6,41,0.58,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,8,7,40,0.35,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,9,8,32,0.43,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,10,9,27,0.29,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,11,10,21,0.12,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,12,11,19,0.05,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,13,12,14,0.01,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,14,13,12,0,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug02,WICRAquBug2022Jun14,meters,15,14,0,0,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,1,0,0,0,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,2,0.5,20,0.47,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,3,1,34,0.33,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,4,1.5,21,0.43,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,5,2,19,0.44,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,6,2.5,14,0.21,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,7,3,14,0.56,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,8,3.5,12,0.6,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,9,4,16,0.58,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,10,4.5,10,0.12,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,11,5,6,0.03,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,12,5.5,2,0.03,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAquBug03,WICRAquBug2022Jun09,meters,13,6,2,0.03,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAQUBUG04,WICRAquBug2022Jun02,meters,1,0,0,0,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAQUBUG04,WICRAquBug2022Jun02,meters,2,0.5,24,0.02,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAQUBUG04,WICRAquBug2022Jun02,meters,3,1,27,0.34,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAQUBUG04,WICRAquBug2022Jun02,meters,4,1.5,29,0.37,,2/15/2023 16:20
Wilsons Creek National Battlefield,WICR,2022,WICRAQUBUG04,WICRAquBug2022Jun02,meters,5,2,26,0.45,,2/15/2023 16:20
