ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,ChannelTypeDescr,SiteNumber,TransectNumber,SampleLocation,SampleLocationDescr,ChannelUnit,ChannelUnitDescr,PoolForm,Width_m,Depth_cm,Velocity_ms,DomSubstrate,WentworthSubstrateDescr,WentworthMidpoint,Embeddedness,EmbedCanCoverDescrb,ECC_MidpoinValueb,CanopyCover,EmbedCanCoverDescr,ECC_MidpoinValue,Comment
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,1.70,28,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,2.80,39,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,3.10,83,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,1.80,38,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,3.70,21,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2004Oct04,TAPRShiner2004Oct05,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,5.30,58,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,4.00,52,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,0.70,15,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,1.60,44,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,8.80,50,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22ltupp,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,2.00,140,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,3.00,52,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,1.50,25,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,3.50,22,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,3.50,30,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2001Aug28,TAPRShiner2001Oct11,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,1.40,24,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,1.60,23,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,1.60,19,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,3.00,48,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,1.80,18,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2002Sep30,TAPRShiner2002Oct05,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,1,1,M,Middle,PO,Pool,N/A,1.30,26,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,2,1,M,Middle,PO,Pool,N/A,2.00,14,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,3,1,M,Middle,PO,Pool,N/A,1.60,33,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,4,1,M,Middle,PO,Pool,N/A,2.00,46,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,5,1,M,Middle,PO,Pool,N/A,3.00,47,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,1,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,2,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,3,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,4,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,5,2,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,1,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,2,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,3,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,4,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner22rtupp,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,The channel that contains the majority of flow,5,3,M,Middle,PO,Pool,N/A,-999.00,-999,-999.00,-999,no data,-999.00,-999,no data,-999.00,-999,no data,-999.00,
