ParkName,ParkCode,LocationID,PeriodID,EventID,SiteNumber,Beginning_Ending,TimeSampled_hhmm_mil,WaterTemp_C,AirTemp_C,pH,SpecificConductance_microScm,Conductivity_microScm,DissolvedOxygen_mgL,SecchiTube,Units
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,2,BEGINNING,12/30/1899 15:03:00,22.50,-999.00,8.09,632.00,604.00,9.60,120.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,3,BEGINNING,12/30/1899 15:20:00,22.20,-999.00,8.15,649.00,612.00,9.51,120.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,4,BEGINNING,12/30/1899 15:33:00,20.50,-999.00,8.02,666.00,610.00,8.70,120.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner34lower,TAPRShiner2021Sep07,TAPRShiner2021Sep08,5,BEGINNING,12/30/1899 15:44:00,19.20,-999.00,7.62,676.00,595.00,9.56,120.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,1,BEGINNING,12/30/1899 8:00:00,18.79,28.00,6.92,539.00,395.20,7.19,85.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,2,BEGINNING,12/30/1899 8:00:00,20.79,26.00,7.03,574.00,413.00,5.51,89.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,3,BEGINNING,12/30/1899 8:00:00,20.70,23.00,7.53,448.10,321.20,7.42,35.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2006Sep18,TAPRShiner2006Sep18,4,BEGINNING,12/30/1899 8:00:00,20.00,22.00,7.67,486.90,334.90,7.55,31.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,1,BEGINNING,12/30/1899 8:00:00,17.50,15.00,6.90,478.00,352.50,5.13,81.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,2,BEGINNING,12/30/1899 8:00:00,18.20,16.00,6.98,471.80,349.40,5.38,79.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,3,BEGINNING,12/30/1899 8:00:00,18.00,16.00,7.13,464.20,345.40,4.55,118.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,4,BEGINNING,12/30/1899 8:00:00,19.39,16.00,7.15,477.10,348.20,4.15,100.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,5,BEGINNING,12/30/1899 8:00:00,18.70,19.00,7.40,459.20,337.80,6.63,105.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,1,BEGINNING,12/30/1899 8:00:00,16.50,14.00,7.78,462.20,385.40,7.64,49.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,2,BEGINNING,12/30/1899 8:00:00,16.50,14.00,7.92,459.50,382.20,8.07,51.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,3,BEGINNING,12/30/1899 8:00:00,16.10,14.00,7.98,460.00,376.80,5.90,48.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,4,BEGINNING,12/30/1899 8:00:00,16.50,15.00,7.94,456.10,381.20,7.01,59.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,5,BEGINNING,12/30/1899 8:00:00,16.50,17.00,8.00,458.90,382.60,7.93,47.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,1,BEGINNING,12/30/1899 8:00:00,18.29,19.50,7.07,449.00,400.90,6.95,15.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,2,BEGINNING,12/30/1899 8:00:00,18.29,19.50,7.25,448.20,400.30,7.26,15.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,3,BEGINNING,12/30/1899 8:00:00,18.29,19.50,7.25,448.40,400.40,6.83,15.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,4,BEGINNING,12/30/1899 8:00:00,18.29,19.50,7.32,451.10,402.90,6.32,15.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,5,BEGINNING,12/30/1899 8:00:00,18.29,19.50,7.32,451.50,404.00,7.21,22.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,1,BEGINNING,12/30/1899 8:00:00,22.39,22.00,7.78,354.40,337.10,5.45,57.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,2,BEGINNING,12/30/1899 8:00:00,22.39,22.00,7.84,353.00,335.90,5.91,52.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,3,BEGINNING,12/30/1899 8:00:00,22.50,22.00,7.65,353.10,336.10,5.63,44.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,4,BEGINNING,12/30/1899 8:00:00,22.50,22.00,7.69,352.80,336.10,5.51,48.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2015Aug30,TAPRShiner2015Sep01,5,BEGINNING,12/30/1899 8:00:00,22.50,22.00,7.53,352.40,335.50,5.98,45.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,1,BEGINNING,12/30/1899 10:08:00,23.40,17.80,7.41,245.90,239.50,5.00,8.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,2,BEGINNING,12/30/1899 9:34:00,23.40,17.80,7.37,243.40,236.00,5.24,9.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,3,BEGINNING,12/30/1899 9:54:00,23.40,17.80,7.13,244.00,236.80,4.91,8.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,4,BEGINNING,12/30/1899 9:46:00,23.40,17.80,7.30,242.00,234.60,5.21,8.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2018Sep04,TAPRShiner2018Sep06,5,BEGINNING,12/30/1899 9:38:00,23.40,17.80,7.45,239.70,232.20,5.94,9.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,1,BEGINNING,12/30/1899 10:34:00,21.00,-999.00,7.75,488.00,450.60,5.07,120.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,2,BEGINNING,12/30/1899 10:50:00,21.10,-999.00,7.68,483.80,447.90,5.05,120.00,metric
Tallgrass Prairie National Preserve,TAPR,TAPRShiner35lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,3,BEGINNING,12/30/1899 11:06:00,21.80,-999.00,7.76,482.80,452.90,7.08,120.00,metric
