ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,2,2009,0,0,0,4,3,4,2,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,3,2009,0,0,0,3,3,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,4,2009,0,0,3,3,3,4,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2009Sep08,TAPRShiner2009Sep10,main,5,2009,0,0,0,3,3,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,1,2015,0,3,1,2,3,5,4,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,2,2015,0,3,0,2,3,5,4,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,3,2015,0,2,1,2,3,5,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,4,2015,0,2,0,3,3,4,5,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2015Aug30,TAPRShiner2015Sep01,main,5,2015,0,2,2,2,4,3,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,1,2018,0,3,2,2,3,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,2,2018,0,3,2,3,3,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,3,2018,2,3,2,3,4,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2018Sep04,TAPRShiner2018Sep05,main,4,2018,0,2,2,3,4,5,4,0,0,3
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,1,2021,2,1,2,3,3,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,2,2021,3,1,1,1,2,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,3,2021,1,1,1,2,3,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,4,2021,3,2,1,3,3,5,3,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36middl,TAPRShiner2021Sep07,TAPRShiner2021Sep09,main,5,2021,3,2,3,2,3,5,4,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,1,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,2,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,3,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,4,2001,0,0,0,0,0,5,0,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2001Aug28,TAPRShiner2001Oct10,main,5,2001,0,0,0,0,0,0,0,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,1,2002,1,2,5,2,2,2,3,1,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,2,2002,0,1,3,0,2,6,3,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,3,2002,0,1,5,1,2,2,2,0,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,4,2002,0,1,2,1,3,6,2,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2002Sep30,TAPRShiner2002Oct01,main,5,2002,0,1,2,4,3,4,1,0,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,1,2003,1,2,3,1,2,2,2,0,5,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,2,2003,0,1,2,1,2,4,3,1,2,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,3,2003,1,1,3,3,2,5,3,2,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,4,2003,1,2,2,1,2,2,3,1,6,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2003Oct06,TAPRShiner2003Oct07,main,5,2003,1,2,3,1,1,3,2,3,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,2004,0,1,2,3,4,4,4,3,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,2004,0,1,2,2,3,3,4,4,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,2004,0,2,1,2,4,4,4,2,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,2004,0,2,1,2,4,4,2,1,0,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,2004,0,2,1,2,3,3,2,1,0,4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,1,2005,0,1,2,1,3,4,2,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,2,2005,0,1,1,1,3,4,2,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,3,2005,0,1,1,1,3,3,2,1,3,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,4,2005,0,1,1,2,3,4,2,1,4,0
Tallgrass Prairie National Preserve,TAPR,TAPRShiner36upper,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,5,2005,0,1,1,1,3,4,1,1,3,0
