ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,3,2.00,62,0.04,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,4,3.00,64,0.05,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,5,4.00,60,0.13,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,6,5.00,50,0.16,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,7,6.00,46,0.12,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,8,7.00,50,0.17,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,9,8.00,48,0.16,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,10,9.00,47,0.19,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,11,10.00,44,0.24,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,12,11.00,40,0.28,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,13,12.00,38,0.43,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,14,13.00,32,0.49,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,15,14.00,24,0.46,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,16,15.00,22,0.48,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,17,16.00,20,0.41,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,18,17.00,20,0.43,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,19,18.00,20,0.43,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,20,19.00,16,0.32,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,21,20.00,14,0.30,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,22,21.00,16,0.26,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,23,22.00,24,0.20,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,24,23.00,28,0.11,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,main,25,24.00,3,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,2,1.00,16,0.46,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,3,2.00,32,0.60,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,4,3.00,38,0.53,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,5,4.00,46,0.57,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,6,5.00,50,0.68,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,7,6.00,53,0.67,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,8,7.00,47,0.69,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,9,8.00,48,0.63,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,10,9.00,46,0.85,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,11,10.00,48,0.63,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,12,11.00,52,0.62,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,13,12.00,54,0.54,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,14,13.00,50,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,15,14.00,50,0.43,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,16,15.00,50,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,17,16.00,49,0.31,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,18,17.00,43,0.39,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,19,18.00,33,0.24,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,20,19.00,16,0.03,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,Main,21,20.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,2,1.00,40,0.10,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,3,2.00,56,0.19,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,4,3.00,50,0.28,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,5,4.00,56,0.27,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,6,5.00,60,0.31,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,7,6.00,72,0.34,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,8,7.00,74,0.41,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,9,8.00,72,0.49,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,10,9.00,68,0.52,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,11,10.00,60,0.44,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,12,11.00,54,0.48,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,13,12.00,44,0.37,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,14,13.00,36,0.29,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,15,14.00,24,0.23,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,16,15.00,18,0.17,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,17,16.00,4,0.04,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,main,18,17.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,2,1.00,4,0.10,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,3,2.00,12,0.20,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,4,3.00,18,0.38,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,5,4.00,28,0.36,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,6,5.00,38,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,7,6.00,50,0.49,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,8,7.00,60,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,9,8.00,70,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,10,9.00,74,0.43,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,11,10.00,78,0.52,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,12,11.00,84,0.59,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,13,12.00,84,0.33,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,14,13.00,74,0.49,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,15,14.00,54,0.39,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,16,15.00,32,0.29,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2022Aug29,OZARRMFISH2022Aug29,main,17,16.00,7,0.11,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,2,2.00,26,0.22,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,3,4.00,46,0.30,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,4,6.00,58,0.26,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,5,8.00,66,0.37,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,6,10.00,78,0.47,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,7,12.00,86,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,8,14.00,92,0.48,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,9,16.00,96,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,10,18.00,78,0.49,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,11,20.00,51,0.38,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,12,22.00,42,0.27,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,13,24.00,38,0.21,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,14,26.00,29,0.24,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2005OCT20,OZARRMFISH2005OCT25,main,15,28.00,3,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,2,2.00,35,0.03,vegetation
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,3,4.00,40,0.25,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,4,6.00,40,0.37,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,5,8.00,50,0.40,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,6,10.00,80,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,7,12.00,96,0.44,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,8,14.00,91,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,9,16.00,81,0.52,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,10,18.00,74,0.53,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,11,20.00,60,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,12,22.00,54,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,13,24.00,44,0.40,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,14,26.00,34,0.34,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,15,28.00,5,0.01,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2006OCT02,OZARRMFISH2006OCT20,main,16,30.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,2,2.00,39,0.09,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,3,4.00,40,0.29,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,4,6.00,48,0.28,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,5,8.00,60,0.39,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,6,10.00,82,0.55,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,7,12.00,88,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,8,14.00,86,0.49,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,9,16.00,78,0.57,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,10,18.00,60,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,11,20.00,58,0.47,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,12,22.00,49,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,13,24.00,38,0.39,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,14,26.00,14,0.29,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,15,28.00,6,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2007Oct01,OZARRMFish2007Oct10,main,16,30.00,2,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,2,1.40,50,0.99,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,3,2.80,48,1.16,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,4,3.20,52,1.18,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,5,4.60,52,1.22,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,6,6.00,50,1.18,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,7,7.40,52,1.18,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,8,9.80,48,1.10,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,9,10.20,50,1.15,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,10,11.60,46,1.16,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,11,13.00,48,1.13,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,12,14.40,50,1.10,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,13,15.80,48,1.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,14,17.20,54,0.91,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,15,18.60,50,0.82,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,16,20.00,42,0.90,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,17,21.40,34,0.89,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,18,22.80,26,0.99,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,19,24.20,18,0.80,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,20,25.60,14,0.58,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,21,27.00,4,0.11,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2008Oct06,OZARRMFish2008Oct16,main,22,28.40,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,2,1.50,6,0.05,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,3,3.00,11,0.29,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,4,4.50,31,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,5,6.00,46,0.70,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,6,7.50,58,0.73,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,7,9.00,82,0.75,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,8,10.50,90,0.85,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,9,12.00,100,0.84,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,10,13.50,105,0.77,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,11,15.00,110,0.70,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,12,16.50,117,0.76,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,13,18.00,111,0.52,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,14,19.50,88,0.76,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,15,21.00,74,0.67,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,16,22.50,64,0.64,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,17,24.00,55,0.54,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,18,25.50,50,0.55,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,19,27.00,34,0.21,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,20,28.50,14,0.01,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2009Oct05,OZARRMFish2009Oct07,main,21,30.00,4,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,1,0.00,0,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,2,2.00,14,0.32,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,3,4.00,36,0.71,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,4,6.00,48,0.88,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,5,8.00,50,0.95,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,6,10.00,49,0.88,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,7,12.00,52,1.03,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,8,14.00,53,1.05,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,9,16.00,52,1.10,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,10,18.00,54,0.91,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,11,20.00,54,0.83,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,12,22.00,45,0.87,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,13,24.00,34,0.69,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2012Sep24,OZARRMFish2012Sep27,main,14,26.00,1,0.06,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,OZARRMFISH2014Sep22,OZARRMFish2014Sep24,main,1,0.00,0,0.00,
